user_id,restaurant_id,order_date,year,month,day,sales_qty,total_orders,sales_amount,total_sales,currency
15849,352397,2018-10-26,2018,10,26,1,1,278,278,INR
35523,357844,2018-10-26,2018,10,26,6,6,2736,2736,INR
67195,487028,2018-10-26,2018,10,26,1,1,167,167,INR
95498,123386,2018-10-26,2018,10,26,1,1,185,185,INR
49916,549472,2018-10-26,2018,10,26,1,1,236,236,INR
93025,187712,2018-10-26,2018,10,26,1,1,319,319,INR
59476,462834,2018-10-26,2018,10,26,1,1,273,273,INR
15031,536150,2018-10-26,2018,10,26,1,1,139,139,INR
69368,313137,2018-10-26,2018,10,26,6,6,2634,2634,INR
16922,508704,2018-10-26,2018,10,26,1,1,167,167,INR
18857,197513,2018-10-26,2018,10,26,1,1,370,370,INR
1291,579469,2018-10-26,2018,10,26,1,1,139,139,INR
6902,250141,2018-10-26,2018,10,26,1,1,51,51,INR
10633,553279,2018-10-26,2018,10,26,1,1,102,102,INR
47443,486361,2018-10-26,2018,10,26,3,3,1032,1032,INR
73364,497006,2018-10-26,2018,10,26,1,1,74,74,INR
59889,477995,2018-10-26,2018,10,26,10,10,1588,1588,INR
32088,455764,2018-10-26,2018,10,26,1,1,46,46,INR
54736,63496,2018-10-26,2018,10,26,1,1,204,204,INR
53812,258425,2018-10-26,2018,10,26,1,1,65,65,INR
50982,352433,2018-10-26,2018,10,26,1,1,32,32,INR
41540,443285,2018-10-26,2018,10,26,1,1,310,310,INR
74697,448992,2018-10-26,2018,10,26,1,1,259,259,INR
26465,16070,2018-10-26,2018,10,26,1,1,83,83,INR
1189,319979,2018-10-26,2018,10,26,1,1,130,130,INR
98374,575863,2018-10-26,2018,10,26,1,1,296,296,INR
98892,100520,2018-10-26,2018,10,26,1,1,282,282,INR
32117,345751,2018-10-26,2018,10,26,1,1,569,569,INR
94460,343468,2018-10-26,2018,10,26,1,1,148,148,INR
2272,475045,2018-10-26,2018,10,26,1,1,171,171,INR
74147,544193,2018-10-26,2018,10,26,1,1,171,171,INR
57625,491047,2018-10-26,2018,10,26,1,1,194,194,INR
74888,383653,2018-10-26,2018,10,26,1,1,153,153,INR
34192,174248,2018-10-26,2018,10,26,1,1,171,171,INR
1816,488756,2018-10-26,2018,10,26,1,1,222,222,INR
59535,525630,2018-10-26,2018,10,26,1,1,259,259,INR
66138,31037,2018-10-26,2018,10,26,1,1,833,833,INR
55896,540450,2018-10-26,2018,10,26,1,1,37,37,INR
39595,461939,2018-10-26,2018,10,26,1,1,199,199,INR
44758,502092,2018-10-26,2018,10,26,1,1,185,185,INR
14089,50779,2018-10-26,2018,10,26,1,1,74,74,INR
75080,133654,2018-10-26,2018,10,26,28,28,3468,3468,INR
8237,527966,2018-10-26,2018,10,26,1,1,134,134,INR
37753,266136,2018-10-26,2018,10,26,1,1,83,83,INR
10420,351640,2018-10-26,2018,10,26,1,1,102,102,INR
37355,77737,2018-10-26,2018,10,26,1,1,130,130,INR
78244,60136,2018-10-26,2018,10,26,1,1,444,444,INR
45352,554886,2018-10-26,2018,10,26,80,80,108991,108991,INR
18307,424308,2018-10-26,2018,10,26,40,40,22056,22056,INR
47134,389735,2018-10-26,2018,10,26,1,1,1134,1134,INR
56761,43909,2018-10-26,2018,10,26,1,1,588,588,INR
88099,345719,2018-10-26,2018,10,26,53,53,34241,34241,INR
10022,3536,2018-10-26,2018,10,26,7,7,7977,7977,INR
9463,446897,2018-10-26,2018,10,26,40,40,35069,35069,INR
77679,388589,2018-10-26,2018,10,26,5,5,8866,8866,INR
9765,561523,2018-10-26,2018,10,26,23,23,40486,40486,INR
2825,404104,2018-10-26,2018,10,26,13,13,20713,20713,INR
81233,108956,2018-10-26,2018,10,26,2,2,1898,1898,INR
34266,384495,2018-10-26,2018,10,26,14,14,15644,15644,INR
92546,303538,2018-10-26,2018,10,26,120,120,87833,87833,INR
8144,153438,2018-10-26,2018,10,26,83,83,251301,251301,INR
95937,506317,2018-10-26,2018,10,26,2,2,4505,4505,INR
11239,542661,2018-10-26,2018,10,26,30,30,61009,61009,INR
69259,274732,2018-10-26,2018,10,26,1,1,755,755,INR
27929,80371,2018-10-26,2018,10,26,200,200,829130,829130,INR
69255,513133,2018-10-26,2018,10,26,1,1,1264,1264,INR
43495,555752,2018-10-26,2018,10,26,1,1,579,579,INR
76453,521176,2018-10-26,2018,10,26,1,1,1630,1630,INR
88424,424160,2018-10-26,2018,10,26,8,8,9644,9644,INR
15009,87380,2018-10-26,2018,10,26,7,7,8981,8981,INR
4713,348212,2018-10-26,2018,10,26,17,17,14329,14329,INR
32276,510187,2018-10-26,2018,10,26,1,1,352,352,INR
32574,364869,2018-10-26,2018,10,26,3,3,4458,4458,INR
48461,336624,2018-10-26,2018,10,26,9,9,12745,12745,INR
3672,438989,2018-10-26,2018,10,26,120,120,103907,103907,INR
65089,461416,2018-10-26,2018,10,26,1,1,1444,1444,INR
3229,564151,2018-10-26,2018,10,26,2,2,4245,4245,INR
35533,459458,2018-10-26,2018,10,26,1,1,2440,2440,INR
23599,449778,2018-10-26,2018,10,26,1,1,2611,2611,INR
71554,n/a,2018-10-26,2018,10,26,1,12889,417,22305741,INR
944,n/a,2018-10-26,2018,10,26,1,12889,620,22305741,INR
85573,491944,2018-10-27,2018,10,27,1,1,569,569,INR
51840,458645,2018-10-27,2018,10,27,1,1,167,167,INR
33819,567702,2018-10-27,2018,10,27,1,1,671,671,INR
86465,254159,2018-10-27,2018,10,27,1,1,407,407,INR
77155,361095,2018-10-29,2018,10,29,1,1,3065,3065,INR
8977,361093,2018-10-29,2018,10,29,23,23,52481,52481,INR
99798,80321,2018-10-29,2018,10,29,10,10,19056,19056,INR
33840,114406,2018-10-29,2018,10,29,12,12,4079,4079,INR
7391,356306,2018-10-29,2018,10,29,8,8,1931,1931,INR
10381,545954,2018-10-29,2018,10,29,13,13,3769,3769,INR
77595,400237,2018-10-29,2018,10,29,36,36,10134,10134,INR
22512,178519,2018-10-29,2018,10,29,1,1,144,144,INR
57801,74175,2018-10-29,2018,10,29,1,1,421,421,INR
63093,480265,2018-10-29,2018,10,29,1,1,204,204,INR
21329,539201,2018-10-29,2018,10,29,25,25,6588,6588,INR
91838,296859,2018-10-29,2018,10,29,6,6,1694,1694,INR
97891,320493,2018-10-29,2018,10,29,64,64,18009,18009,INR
66223,381425,2018-10-29,2018,10,29,1,1,1005,1005,INR
26770,568410,2018-10-29,2018,10,29,4,4,2338,2338,INR
97602,136111,2018-10-29,2018,10,29,19,19,5287,5287,INR
892,434961,2018-10-29,2018,10,29,3,3,1181,1181,INR
48891,262261,2018-10-29,2018,10,29,16,16,8306,8306,INR
80916,566167,2018-10-29,2018,10,29,2,2,852,852,INR
44929,375457,2018-10-29,2018,10,29,1,1,167,167,INR
53945,374367,2018-10-29,2018,10,29,1,1,278,278,INR
22965,303411,2018-10-29,2018,10,29,190,190,12051,12051,INR
56454,390407,2018-10-29,2018,10,29,723,723,33120,33120,INR
62190,423603,2018-10-29,2018,10,29,50,50,1843,1843,INR
46596,403757,2018-10-29,2018,10,29,1,1,171,171,INR
92793,228116,2018-10-29,2018,10,29,1,1,315,315,INR
7905,506656,2018-10-29,2018,10,29,1,1,282,282,INR
36395,563494,2018-10-29,2018,10,29,1,1,435,435,INR
78436,429279,2018-10-29,2018,10,29,1,1,93,93,INR
14265,540311,2018-10-29,2018,10,29,1,1,204,204,INR
50207,420799,2018-10-29,2018,10,29,4,4,741,741,INR
93282,193050,2018-10-29,2018,10,29,1,1,287,287,INR
96197,320921,2018-10-29,2018,10,29,1,1,301,301,INR
80802,497379,2018-10-29,2018,10,29,1,1,324,324,INR
37148,427305,2018-10-29,2018,10,29,1,1,171,171,INR
34240,557963,2018-10-29,2018,10,29,2,2,454,454,INR
11036,373439,2018-10-29,2018,10,29,1,1,324,324,INR
20694,392399,2018-10-29,2018,10,29,1,1,245,245,INR
53867,290686,2018-10-29,2018,10,29,1,1,93,93,INR
75819,517186,2018-10-29,2018,10,29,1,1,97,97,INR
33504,521523,2018-10-29,2018,10,29,13,13,2194,2194,INR
18534,257540,2018-10-29,2018,10,29,64,64,8907,8907,INR
34390,374980,2018-10-29,2018,10,29,1,1,181,181,INR
14250,519461,2018-10-29,2018,10,29,27,27,6106,6106,INR
99215,431129,2018-10-29,2018,10,29,12,12,1861,1861,INR
10032,305731,2018-10-29,2018,10,29,3,3,657,657,INR
89737,319129,2018-10-29,2018,10,29,2,2,444,444,INR
62747,383270,2018-10-29,2018,10,29,1,1,93,93,INR
59354,125298,2018-10-29,2018,10,29,11,11,2532,2532,INR
65757,272317,2018-10-29,2018,10,29,1,1,333,333,INR
63885,92411,2018-10-29,2018,10,29,8,8,3889,3889,INR
3332,328716,2018-10-29,2018,10,29,8,8,4782,4782,INR
1162,541465,2018-10-29,2018,10,29,1,1,46,46,INR
20151,164996,2018-10-29,2018,10,29,1,1,255,255,INR
43317,53184,2018-10-29,2018,10,29,1,1,157,157,INR
17534,226019,2018-10-29,2018,10,29,1,1,338,338,INR
71921,351743,2018-10-29,2018,10,29,1,1,310,310,INR
83388,53185,2018-10-29,2018,10,29,120,120,32694,32694,INR
83670,56458,2018-10-29,2018,10,29,6,6,1889,1889,INR
15539,530139,2018-10-29,2018,10,29,12,12,2787,2787,INR
92940,318883,2018-10-29,2018,10,29,2,2,833,833,INR
76813,486835,2018-10-29,2018,10,29,12,12,14537,14537,INR
73169,318187,2018-10-29,2018,10,29,1,1,185,185,INR
40692,367914,2018-10-29,2018,10,29,1,1,241,241,INR
52273,485381,2018-10-29,2018,10,29,4,4,1324,1324,INR
39988,417762,2018-10-29,2018,10,29,1,1,51,51,INR
37449,531789,2018-10-29,2018,10,29,2,2,519,519,INR
82021,4946,2018-10-29,2018,10,29,1,1,79,79,INR
93974,21258,2018-10-29,2018,10,29,10,10,3426,3426,INR
47658,40345,2018-10-29,2018,10,29,1,1,51,51,INR
63975,109443,2018-10-29,2018,10,29,1,1,162,162,INR
3298,481912,2018-10-29,2018,10,29,47,47,28444,28444,INR
85801,493948,2018-10-29,2018,10,29,1,1,606,606,INR
89219,569524,2018-10-29,2018,10,29,12,12,11875,11875,INR
897,443277,2018-10-29,2018,10,29,1,1,157,157,INR
72722,372556,2018-10-29,2018,10,29,7,7,7935,7935,INR
63227,100736,2018-10-29,2018,10,29,1,1,310,310,INR
59083,398287,2018-10-29,2018,10,29,1,1,83,83,INR
11514,566734,2018-10-29,2018,10,29,7,7,1074,1074,INR
94371,478884,2018-10-29,2018,10,29,1,1,93,93,INR
11206,495085,2018-10-29,2018,10,29,133,133,11273,11273,INR
2517,497947,2018-10-29,2018,10,29,3,3,176,176,INR
34254,449220,2018-10-29,2018,10,29,11,11,528,528,INR
81916,322392,2018-10-29,2018,10,29,448,448,22463,22463,INR
68907,305935,2018-10-29,2018,10,29,21,21,1907,1907,INR
83878,314823,2018-10-29,2018,10,29,47,47,3954,3954,INR
16259,490084,2018-10-29,2018,10,29,1,1,125,125,INR
59823,341692,2018-10-29,2018,10,29,100,100,8690,8690,INR
42335,435395,2018-10-29,2018,10,29,40,40,6551,6551,INR
43151,531518,2018-10-29,2018,10,29,1,1,255,255,INR
19599,147949,2018-10-29,2018,10,29,1,1,74,74,INR
65477,424870,2018-10-29,2018,10,29,9,9,819,819,INR
53798,543048,2018-10-29,2018,10,29,21,21,2583,2583,INR
66365,394267,2018-10-29,2018,10,29,3,3,407,407,INR
66388,39323,2018-10-29,2018,10,29,13,13,3171,3171,INR
52602,548299,2018-10-29,2018,10,29,112,112,11046,11046,INR
10281,470041,2018-10-29,2018,10,29,9,9,1111,1111,INR
35475,260222,2018-10-29,2018,10,29,107,107,9630,9630,INR
74639,26297,2018-10-29,2018,10,29,160,160,21796,21796,INR
31488,19294,2018-10-29,2018,10,29,64,64,4889,4889,INR
72399,503270,2018-10-29,2018,10,29,1,1,176,176,INR
67698,50657,2018-10-29,2018,10,29,1,1,74,74,INR
40659,177210,2018-10-29,2018,10,29,1,1,74,74,INR
64462,492239,2018-10-29,2018,10,29,1,1,278,278,INR
1333,411043,2018-10-29,2018,10,29,1,1,88,88,INR
5797,295285,2018-10-29,2018,10,29,1,1,278,278,INR
93058,579416,2018-10-29,2018,10,29,1,1,245,245,INR
42200,562401,2018-10-29,2018,10,29,1,1,417,417,INR
62507,450761,2018-10-29,2018,10,29,1,1,361,361,INR
29863,411368,2018-10-29,2018,10,29,1,1,194,194,INR
89932,362028,2018-10-29,2018,10,29,1,1,306,306,INR
20613,502008,2018-10-29,2018,10,29,1,1,106,106,INR
21610,508414,2018-10-29,2018,10,29,1,1,106,106,INR
66962,192997,2018-10-29,2018,10,29,1,1,394,394,INR
57143,579605,2018-10-29,2018,10,29,1,1,65,65,INR
20525,407200,2018-10-29,2018,10,29,1,1,167,167,INR
30226,150136,2018-10-29,2018,10,29,1,1,528,528,INR
55019,492349,2018-10-29,2018,10,29,1,1,120,120,INR
15714,524295,2018-10-29,2018,10,29,1,1,139,139,INR
37553,465869,2018-10-29,2018,10,29,1,1,245,245,INR
4645,409626,2018-10-29,2018,10,29,1,1,222,222,INR
32254,540557,2018-10-29,2018,10,29,1,1,569,569,INR
63133,9733,2018-10-29,2018,10,29,1,1,167,167,INR
85011,60547,2018-10-29,2018,10,29,1,1,380,380,INR
27609,569183,2018-10-29,2018,10,29,1,1,162,162,INR
13171,471523,2018-10-29,2018,10,29,1,1,144,144,INR
4566,552310,2018-10-29,2018,10,29,1,1,37,37,INR
55706,569181,2018-10-29,2018,10,29,1,1,56,56,INR
76196,432030,2018-10-29,2018,10,29,26,26,3556,3556,INR
31718,183466,2018-10-29,2018,10,29,1,1,116,116,INR
84126,455935,2018-10-29,2018,10,29,1,1,102,102,INR
93029,369736,2018-10-29,2018,10,29,1,1,60,60,INR
76373,250076,2018-10-29,2018,10,29,2,2,278,278,INR
28677,422777,2018-10-29,2018,10,29,1,1,37,37,INR
10187,148082,2018-10-29,2018,10,29,30,30,3093,3093,INR
70515,564778,2018-10-29,2018,10,29,1,1,204,204,INR
40053,437697,2018-10-29,2018,10,29,1,1,116,116,INR
77950,176885,2018-10-29,2018,10,29,1,1,273,273,INR
37050,568128,2018-10-29,2018,10,29,1,1,148,148,INR
43764,506412,2018-10-29,2018,10,29,1,1,56,56,INR
81227,537041,2018-10-29,2018,10,29,43,43,6519,6519,INR
17084,552204,2018-10-29,2018,10,29,1,1,278,278,INR
52120,103488,2018-10-29,2018,10,29,1,1,162,162,INR
1949,568642,2018-10-29,2018,10,29,1,1,69,69,INR
34933,46923,2018-10-29,2018,10,29,1,1,324,324,INR
25085,441265,2018-10-29,2018,10,29,1,1,134,134,INR
70502,526323,2018-10-29,2018,10,29,1,1,218,218,INR
86470,496947,2018-10-29,2018,10,29,1,1,144,144,INR
93924,545091,2018-10-29,2018,10,29,1,1,79,79,INR
81811,454309,2018-10-29,2018,10,29,1,1,106,106,INR
6895,476437,2018-10-29,2018,10,29,1,1,167,167,INR
10093,321799,2018-10-29,2018,10,29,34,34,13282,13282,INR
54222,63013,2018-10-29,2018,10,29,2,2,287,287,INR
93447,263458,2018-10-29,2018,10,29,1,1,102,102,INR
363,421651,2018-10-29,2018,10,29,1,1,116,116,INR
68634,479886,2018-10-29,2018,10,29,1,1,231,231,INR
70912,515446,2018-10-29,2018,10,29,1,1,46,46,INR
35435,228699,2018-10-29,2018,10,29,1,1,37,37,INR
13324,465205,2018-10-29,2018,10,29,1,1,56,56,INR
90064,245710,2018-10-29,2018,10,29,1,1,148,148,INR
7372,516704,2018-10-29,2018,10,29,1,1,333,333,INR
50245,340844,2018-10-29,2018,10,29,1,1,148,148,INR
49207,146855,2018-10-29,2018,10,29,1,1,296,296,INR
27412,532873,2018-10-29,2018,10,29,1,1,333,333,INR
86695,539946,2018-10-29,2018,10,29,1,1,153,153,INR
89041,514921,2018-10-29,2018,10,29,8,8,5370,5370,INR
12075,524543,2018-10-29,2018,10,29,1,1,875,875,INR
13793,301372,2018-10-29,2018,10,29,1,1,222,222,INR
44636,565711,2018-10-29,2018,10,29,1,1,148,148,INR
30582,562323,2018-10-29,2018,10,29,1,1,111,111,INR
45842,355979,2018-10-29,2018,10,29,1,1,37,37,INR
73676,519486,2018-10-29,2018,10,29,1,1,222,222,INR
36793,161030,2018-10-29,2018,10,29,1,1,74,74,INR
1953,406958,2018-10-29,2018,10,29,1,1,222,222,INR
69369,549386,2018-10-29,2018,10,29,1,1,287,287,INR
86407,415609,2018-10-29,2018,10,29,7,7,5023,5023,INR
96075,387356,2018-10-29,2018,10,29,1,1,356,356,INR
62632,328210,2018-10-29,2018,10,29,1,1,389,389,INR
7610,494555,2018-10-29,2018,10,29,163,163,176273,176273,INR
73284,541229,2018-10-29,2018,10,29,7,7,12208,12208,INR
33127,371058,2018-10-29,2018,10,29,1,1,477,477,INR
86844,535419,2018-10-29,2018,10,29,2,2,1991,1991,INR
88394,374387,2018-10-29,2018,10,29,20,20,31074,31074,INR
63429,174024,2018-10-29,2018,10,29,7,7,8324,8324,INR
36257,467784,2018-10-29,2018,10,29,108,108,84264,84264,INR
16013,535315,2018-10-29,2018,10,29,7,7,7046,7046,INR
65458,358166,2018-10-29,2018,10,29,1,1,898,898,INR
56228,570518,2018-10-29,2018,10,29,53,53,84352,84352,INR
92363,81090,2018-10-29,2018,10,29,7,7,14704,14704,INR
30687,545867,2018-10-29,2018,10,29,1,1,1583,1583,INR
74727,84647,2018-10-29,2018,10,29,3,3,10301,10301,INR
99494,78576,2018-10-29,2018,10,29,5,5,15426,15426,INR
35092,500751,2018-10-29,2018,10,29,1,1,426,426,INR
19009,559223,2018-10-29,2018,10,29,1,1,454,454,INR
71569,74690,2018-10-29,2018,10,29,1,1,685,685,INR
97131,433786,2018-10-29,2018,10,29,13,13,22352,22352,INR
43737,200949,2018-10-29,2018,10,29,1,1,407,407,INR
95959,451416,2018-10-29,2018,10,29,1,1,454,454,INR
84622,568675,2018-10-29,2018,10,29,3,3,2657,2657,INR
97233,155025,2018-10-29,2018,10,29,3,3,9838,9838,INR
97814,n/a,2018-10-29,2018,10,29,1,12889,792,22305741,INR
4093,n/a,2018-10-29,2018,10,29,1,12889,417,22305741,INR
31769,n/a,2018-10-29,2018,10,29,23,12889,23292,22305741,INR
63323,357340,2018-10-30,2018,10,30,17,17,35963,35963,INR
69927,511136,2018-10-30,2018,10,30,13,13,28269,28269,INR
49791,145695,2018-10-30,2018,10,30,7,7,8648,8648,INR
63448,452907,2018-10-30,2018,10,30,1,1,444,444,INR
35417,204046,2018-10-30,2018,10,30,1,1,384,384,INR
72515,387842,2018-10-30,2018,10,30,40,40,26255,26255,INR
2641,557469,2018-10-30,2018,10,30,1,1,444,444,INR
54870,238519,2018-10-30,2018,10,30,7,7,10014,10014,INR
80877,238534,2018-10-30,2018,10,30,1,1,764,764,INR
52967,247836,2018-10-30,2018,10,30,1,1,523,523,INR
22376,80701,2018-10-30,2018,10,30,1,1,1907,1907,INR
72811,485171,2018-10-30,2018,10,30,168,168,24269,24269,INR
86207,560370,2018-10-30,2018,10,30,15,15,3931,3931,INR
1743,441108,2018-10-30,2018,10,30,1,1,250,250,INR
56319,319325,2018-10-30,2018,10,30,2,2,394,394,INR
21540,98571,2018-10-30,2018,10,30,5,5,2074,2074,INR
34562,565782,2018-10-30,2018,10,30,6,6,2199,2199,INR
66058,110708,2018-10-30,2018,10,30,9,9,2861,2861,INR
81538,515929,2018-10-30,2018,10,30,1,1,1005,1005,INR
89656,87100,2018-10-30,2018,10,30,2,2,1171,1171,INR
59682,303445,2018-10-30,2018,10,30,4,4,1801,1801,INR
98323,35749,2018-10-30,2018,10,30,5,5,3051,3051,INR
70962,47865,2018-10-30,2018,10,30,1,1,329,329,INR
87914,5572,2018-10-30,2018,10,30,1,1,0,0,INR
70631,411720,2018-10-30,2018,10,30,48,48,24921,24921,INR
61399,499663,2018-10-30,2018,10,30,24,24,7602,7602,INR
73238,408976,2018-10-30,2018,10,30,1,1,282,282,INR
61725,467968,2018-10-30,2018,10,30,40,40,14940,14940,INR
81453,392374,2018-10-30,2018,10,30,4,4,1889,1889,INR
24483,38682,2018-10-30,2018,10,30,21,21,6245,6245,INR
48176,481789,2018-10-30,2018,10,30,8,8,1491,1491,INR
46600,517102,2018-10-30,2018,10,30,10,10,1181,1181,INR
30898,62635,2018-10-30,2018,10,30,2,2,611,611,INR
87143,188311,2018-10-30,2018,10,30,1,1,338,338,INR
51820,491341,2018-10-30,2018,10,30,1,1,167,167,INR
11240,487253,2018-10-30,2018,10,30,47,47,3005,3005,INR
33890,463282,2018-10-30,2018,10,30,33,33,2157,2157,INR
96574,435324,2018-10-30,2018,10,30,53,53,7736,7736,INR
83202,69274,2018-10-30,2018,10,30,53,53,6074,6074,INR
1184,404615,2018-10-30,2018,10,30,1,1,157,157,INR
80406,506609,2018-10-30,2018,10,30,7,7,5671,5671,INR
15278,564738,2018-10-30,2018,10,30,1,1,435,435,INR
25637,553408,2018-10-30,2018,10,30,12,12,3972,3972,INR
81226,504769,2018-10-30,2018,10,30,1,1,185,185,INR
29268,566399,2018-10-30,2018,10,30,1,1,157,157,INR
40568,131824,2018-10-30,2018,10,30,1,1,162,162,INR
34565,552395,2018-10-30,2018,10,30,1,1,46,46,INR
74827,352854,2018-10-30,2018,10,30,1,1,315,315,INR
63907,500504,2018-10-30,2018,10,30,1,1,162,162,INR
49889,570330,2018-10-30,2018,10,30,1,1,185,185,INR
40488,381060,2018-10-30,2018,10,30,1,1,144,144,INR
90776,469931,2018-10-30,2018,10,30,1,1,46,46,INR
97350,54972,2018-10-30,2018,10,30,1,1,380,380,INR
49204,52437,2018-10-30,2018,10,30,1,1,157,157,INR
40854,546037,2018-10-30,2018,10,30,16,16,3130,3130,INR
51023,511999,2018-10-30,2018,10,30,32,32,4259,4259,INR
67059,376810,2018-10-30,2018,10,30,80,80,16782,16782,INR
44687,487821,2018-10-30,2018,10,30,1,1,273,273,INR
44028,449646,2018-10-30,2018,10,30,1,1,144,144,INR
21372,336514,2018-10-30,2018,10,30,13,13,1519,1519,INR
68435,428047,2018-10-30,2018,10,30,1,1,79,79,INR
49363,512386,2018-10-30,2018,10,30,24,24,7042,7042,INR
25411,520108,2018-10-30,2018,10,30,8,8,2718,2718,INR
1974,347511,2018-10-30,2018,10,30,1,1,157,157,INR
96421,522808,2018-10-30,2018,10,30,1,1,157,157,INR
96117,408118,2018-10-30,2018,10,30,1,1,46,46,INR
99203,337285,2018-10-30,2018,10,30,1,1,250,250,INR
24837,530135,2018-10-30,2018,10,30,30,30,17111,17111,INR
7544,326037,2018-10-30,2018,10,30,1,1,167,167,INR
76237,453246,2018-10-30,2018,10,30,2,2,1019,1019,INR
98870,469280,2018-10-30,2018,10,30,10,10,4694,4694,INR
69850,474083,2018-10-30,2018,10,30,2,2,708,708,INR
12659,370497,2018-10-30,2018,10,30,6,6,1889,1889,INR
72848,423172,2018-10-30,2018,10,30,60,60,15875,15875,INR
41118,511141,2018-10-30,2018,10,30,1,1,1134,1134,INR
48806,290202,2018-10-30,2018,10,30,1,1,468,468,INR
28161,422979,2018-10-30,2018,10,30,1,1,352,352,INR
76280,548084,2018-10-30,2018,10,30,1,1,181,181,INR
81178,344419,2018-10-30,2018,10,30,1,1,144,144,INR
66277,558558,2018-10-30,2018,10,30,4,4,1319,1319,INR
94158,435195,2018-10-30,2018,10,30,13,13,2398,2398,INR
7262,44677,2018-10-30,2018,10,30,1,1,79,79,INR
90504,19892,2018-10-30,2018,10,30,10,10,3356,3356,INR
41522,438047,2018-10-30,2018,10,30,9,9,1907,1907,INR
35590,6071,2018-10-30,2018,10,30,1,1,51,51,INR
40572,372110,2018-10-30,2018,10,30,3,3,3106,3106,INR
5238,476752,2018-10-30,2018,10,30,12,12,4134,4134,INR
83852,351946,2018-10-30,2018,10,30,1,1,111,111,INR
19521,394434,2018-10-30,2018,10,30,9,9,7255,7255,INR
87450,37696,2018-10-30,2018,10,30,1,1,356,356,INR
79466,58153,2018-10-30,2018,10,30,12,12,13333,13333,INR
48480,440025,2018-10-30,2018,10,30,1,1,250,250,INR
91620,239262,2018-10-30,2018,10,30,8,8,13139,13139,INR
88844,406792,2018-10-30,2018,10,30,2,2,1273,1273,INR
73083,337214,2018-10-30,2018,10,30,1,1,384,384,INR
62014,432474,2018-10-30,2018,10,30,1,1,269,269,INR
28951,451619,2018-10-30,2018,10,30,1,1,667,667,INR
79038,524271,2018-10-30,2018,10,30,1,1,944,944,INR
73361,560371,2018-10-30,2018,10,30,1,1,741,741,INR
34113,169854,2018-10-30,2018,10,30,1,1,157,157,INR
19052,550103,2018-10-30,2018,10,30,4,4,3097,3097,INR
70244,512563,2018-10-30,2018,10,30,1,1,60,60,INR
90856,295262,2018-10-30,2018,10,30,17,17,5690,5690,INR
63094,422629,2018-10-30,2018,10,30,1,1,190,190,INR
26736,129894,2018-10-30,2018,10,30,1,1,431,431,INR
94002,488590,2018-10-30,2018,10,30,3,3,394,394,INR
20730,487326,2018-10-30,2018,10,30,1,1,93,93,INR
32089,504997,2018-10-30,2018,10,30,4,4,472,472,INR
66342,504991,2018-10-30,2018,10,30,1,1,79,79,INR
9683,527699,2018-10-30,2018,10,30,83,83,5537,5537,INR
21472,459689,2018-10-30,2018,10,30,11,11,639,639,INR
87155,51805,2018-10-30,2018,10,30,3,3,176,176,INR
88523,330037,2018-10-30,2018,10,30,1,1,65,65,INR
57164,494272,2018-10-30,2018,10,30,1,1,65,65,INR
64697,482043,2018-10-30,2018,10,30,149,149,11273,11273,INR
16561,186247,2018-10-30,2018,10,30,1,1,120,120,INR
52789,494267,2018-10-30,2018,10,30,27,27,1259,1259,INR
36363,577659,2018-10-30,2018,10,30,9,9,657,657,INR
76698,230951,2018-10-30,2018,10,30,1,1,116,116,INR
23883,545280,2018-10-30,2018,10,30,1,1,74,74,INR
62931,516254,2018-10-30,2018,10,30,120,120,10426,10426,INR
23859,536887,2018-10-30,2018,10,30,120,120,19648,19648,INR
4768,264700,2018-10-30,2018,10,30,1,1,120,120,INR
85021,569103,2018-10-30,2018,10,30,80,80,6889,6889,INR
30114,476639,2018-10-30,2018,10,30,1,1,106,106,INR
58054,444359,2018-10-30,2018,10,30,9,9,704,704,INR
98405,469741,2018-10-30,2018,10,30,4,4,259,259,INR
44634,537986,2018-10-30,2018,10,30,11,11,1181,1181,INR
56834,528905,2018-10-30,2018,10,30,37,37,1815,1815,INR
73017,372495,2018-10-30,2018,10,30,1,1,102,102,INR
53737,248878,2018-10-30,2018,10,30,40,40,6486,6486,INR
79133,383392,2018-10-30,2018,10,30,1,1,194,194,INR
99990,443826,2018-10-30,2018,10,30,1,1,162,162,INR
72363,32135,2018-10-30,2018,10,30,53,53,5894,5894,INR
17798,423704,2018-10-30,2018,10,30,1,1,93,93,INR
66622,395391,2018-10-30,2018,10,30,1,1,162,162,INR
96359,309874,2018-10-30,2018,10,30,1,1,74,74,INR
84150,478386,2018-10-30,2018,10,30,1,1,65,65,INR
48451,293445,2018-10-30,2018,10,30,2,2,333,333,INR
19828,292355,2018-10-30,2018,10,30,1,1,60,60,INR
7728,480001,2018-10-30,2018,10,30,1,1,69,69,INR
55595,396568,2018-10-30,2018,10,30,1,1,167,167,INR
64724,534091,2018-10-30,2018,10,30,1,1,74,74,INR
58447,522373,2018-10-30,2018,10,30,1,1,417,417,INR
77011,194108,2018-10-30,2018,10,30,1,1,106,106,INR
33608,401856,2018-10-30,2018,10,30,3,3,2370,2370,INR
73852,386931,2018-10-30,2018,10,30,2,2,1954,1954,INR
24950,495512,2018-10-30,2018,10,30,1,1,130,130,INR
24165,381921,2018-10-30,2018,10,30,1,1,213,213,INR
46514,223747,2018-10-30,2018,10,30,1,1,630,630,INR
